msoa11cd,ladnm,Ring,Wealth_Decile,Wealth_Decile_National,IMD_Pctile_Change,Phase2_Extreme,Cascade_Extreme_Persist,Suppressed_11,Suppressed_21,Dom_A_11,CDS_A_11,Typ_A_11,Dom_B_11,CDS_B_11,Typ_B_11,Dom_C_11,CDS_C_11,Typ_C_11,switch_A2B_11,switch_B2C_11,switch_A2C_11,Extreme_Dir_11,Casc_Inflow_Share_11,Counter_Inflow_Share_11,Ext_Share_11,Dom_A_21,CDS_A_21,Typ_A_21,Dom_B_21,CDS_B_21,Typ_B_21,Dom_C_21,CDS_C_21,Typ_C_21,switch_A2B_21,switch_B2C_21,switch_A2C_21,Extreme_Dir_21,Casc_Inflow_Share_21,Counter_Inflow_Share_21,Ext_Share_21
E02000498,Hillingdon,Outer,9,7,0.0274949083503054,True,False,False,False,0.5089285714285714,0.9003215434083601,Symmetric,0.5137614678899083,0.8762057877813505,Symmetric,0.5997610513739546,0.9157549234135668,Cascade-led,False,True,True,Cascade,0.2410358565737052,0.6895522388059702,0.31947483588621445,0.4597457627118644,0.87569573283859,Counter-led,0.4742489270386266,0.8645640074211502,Counter-led,0.5800756620428752,0.9157043879907621,Cascade-led,False,True,True,,0.1934782608695652,0.7777777777777778,0.37759815242494227
E02000499,Hillingdon,Outer,10,9,0.0305498981670061,False,False,False,False,0.4640657084188911,0.7214814814814815,Lateral,0.43992932862190814,0.8385185185185186,Counter-led,0.5509518477043673,0.8912175648702595,Cascade-led,True,True,True,,0.04065040650406504,0.9576059850374065,0.3263473053892216,0.3664596273291925,0.7198211624441133,Lateral,0.36496350364963503,0.8166915052160953,Counter-led,0.5339702760084926,0.8845070422535212,Cascade-led,True,True,True,,0.03578528827037773,0.9384965831435079,0.3699530516431925
E02000500,Hillingdon,Outer,10,9,0.0142566191446028,False,False,False,False,0.4553072625698324,0.7435098650051921,Lateral,0.4364508393285372,0.8660436137071651,Counter-led,0.5068273092369477,0.9061135371179039,Symmetric,True,True,True,,0.03486529318541997,0.9641693811074918,0.29912663755458513,0.4144645340751043,0.7789815817984832,Lateral,0.43276283618581907,0.886240520043337,Counter-led,0.5526914329037149,0.9262640449438202,Cascade-led,True,True,True,,0.0411522633744856,0.9949152542372881,0.3518258426966292
E02000501,Hillingdon,Outer,10,9,-0.010183299389002,False,False,False,False,0.4190140845070422,0.6977886977886978,Lateral,0.436046511627907,0.8452088452088452,Counter-led,0.5107843137254902,0.8900523560209425,Symmetric,True,True,True,,0.04798464491362764,0.9579158316633266,0.28970331588132636,0.4275568181818182,0.7489361702127659,Lateral,0.4375,0.8851063829787233,Counter-led,0.574468085106383,0.9215686274509803,Cascade-led,True,True,True,,0.027434842249657063,0.95,0.31735657225853303
E02000502,Hillingdon,Outer,9,7,0.0824847250509165,False,False,False,False,0.4321951219512195,0.937785910338518,Counter-led,0.4397590361445783,0.9112534309240622,Counter-led,0.518048128342246,0.9391086001255493,Symmetric,False,True,True,,0.22064516129032258,0.7808599167822469,0.31387319522912743,0.3765786452353616,0.9110878661087866,Counter-led,0.37891077636152953,0.9027196652719666,Counter-led,0.5306810519217802,0.940989847715736,Cascade-led,False,True,True,,0.1855146124523507,0.8189655172413793,0.3934010152284264
E02000503,Hillingdon,Outer,10,8,0.0305498981670061,False,False,False,False,0.4223227752639517,0.7525539160045402,Lateral,0.4200700116686114,0.9727582292849035,Counter-led,0.4694323144104803,0.9828326180257511,Counter-led,True,False,True,,0.13023255813953488,0.8161865569272977,0.3698140200286123,0.3685800604229607,0.7548460661345496,Lateral,0.3764705882352941,0.9692132269099202,Counter-led,0.5290819901892081,0.9814305364511692,Cascade-led,True,True,True,,0.11788079470198676,0.8154761904761905,0.39683631361760663
E02000504,Hillingdon,Outer,10,10,0.0,False,False,False,False,0.4294871794871794,0.7155963302752294,Lateral,0.46021840873634945,0.9801223241590215,Counter-led,0.5481410867492851,0.987758945386064,Cascade-led,True,True,True,,0.0,1.0,0.384180790960452,0.3215767634854772,0.8155668358714044,Counter-led,0.3423728813559322,0.9983079526226735,Counter-led,0.5156102175969726,0.999054820415879,Symmetric,False,True,True,,0.0,1.0,0.44139886578449905
E02000506,Hillingdon,Outer,10,9,0.0132382892057026,False,False,False,False,0.4666666666666667,0.8321479374110953,Counter-led,0.4750378214826021,0.9402560455192034,Counter-led,0.5372137404580153,0.9614678899082569,Cascade-led,False,True,True,,0.06394316163410302,0.9402061855670103,0.355045871559633,0.4168039538714991,0.8360881542699724,Counter-led,0.4339622641509434,0.9490358126721763,Counter-led,0.5245762711864407,0.9695973705834018,Cascade-led,False,True,True,,0.06785137318255251,0.9447415329768271,0.40345110928512734
E02000507,Hillingdon,Outer,8,7,0.0305498981670061,False,False,False,False,0.5015243902439024,0.8378033205619413,Symmetric,0.5170532060027285,0.9361430395913155,Symmetric,0.5735159817351598,0.9563318777292577,Cascade-led,False,True,True,,0.1305732484076433,0.8822269807280514,0.31615720524017465,0.4313099041533546,0.8575342465753425,Counter-led,0.4198250728862974,0.9397260273972603,Counter-led,0.5632286995515695,0.9620362381363244,Cascade-led,False,True,True,,0.10668789808917198,0.8726899383983573,0.3701466781708369
E02000508,Hillingdon,Outer,7,5,0.0458248472505091,True,False,False,False,0.5758327427356484,0.9282894736842106,Cascade-led,0.5771286070537941,0.9233552631578947,Cascade-led,0.6201271186440678,0.9529578033515042,Cascade-led,False,False,False,Cascade,0.5664502903997267,0.4255437813720022,0.38623056733292954,0.5596402033633164,0.9204463642908568,Cascade-led,0.5615141955835962,0.9128869690424766,Cascade-led,0.5310413059609201,0.9435239206534423,Cascade-led,False,False,False,,0.5309734513274337,0.47310126582278483,0.3516919486581097
E02000509,Hillingdon,Outer,4,3,0.2861507128309571,True,False,False,False,0.6253031527890056,0.906891495601173,Cascade-led,0.630716134598792,0.8497067448680352,Cascade-led,0.6116532721010333,0.8947098099640473,Cascade-led,False,False,False,Cascade,0.9338338808071328,0.1736881005173688,0.2994350282485876,0.6225448334756618,0.8928707586732749,Cascade-led,0.6299499317250796,0.8375905451772779,Cascade-led,0.5924447174447175,0.8843020097772949,Cascade-led,False,False,False,,0.9491964748574391,0.1650339110776187,0.28761542639869636
E02000510,Hillingdon,Outer,8,6,-0.0661914460285132,False,False,False,False,0.4384615384615384,0.8924485125858124,Counter-led,0.44344262295081965,0.9305873379099924,Counter-led,0.4434426229508196,0.6684931506849315,Lateral,False,True,True,,0.2698706099815157,0.8689248895434463,0.28164383561643835,0.4688149688149688,0.8923933209647495,Counter-led,0.48044132397191575,0.924860853432282,Symmetric,0.4804413239719157,0.6135384615384616,Lateral,True,True,True,,0.18580375782881003,0.8532818532818532,0.3366153846153846
E02000511,Hillingdon,Outer,8,6,-0.0478615071283095,False,False,False,False,0.4391217564870259,0.9109090909090908,Counter-led,0.44787644787644787,0.9418181818181818,Counter-led,0.4478764478764478,0.7134986225895317,Lateral,False,True,True,,0.11206896551724138,0.8968531468531469,0.24242424242424243,0.4424019607843137,0.8996692392502756,Counter-led,0.44219308700834326,0.9250275633958104,Counter-led,0.4421930870083432,0.595457771469127,Lateral,False,True,True,,0.1940700808625337,0.9038461538461539,0.35628105039034774
E02000512,Hillingdon,Outer,5,4,-0.1089613034623218,False,False,False,False,0.5330915684496826,0.8432721712538226,Cascade-led,0.5365402405180388,0.8264525993883792,Cascade-led,0.4798634812286689,0.8658392434988179,Counter-led,False,True,True,,0.5945945945945946,0.3963254593175853,0.22695035460992907,0.4704595185995623,0.8462962962962963,Counter-led,0.4760348583877996,0.85,Counter-led,0.4044943820224719,0.8917835671342685,Counter-led,False,False,False,,0.6481481481481481,0.33459119496855344,0.2785571142284569
E02000513,Hillingdon,Outer,3,2,-0.0468431771894093,False,False,False,False,0.4522028262676641,0.9072398190045248,Counter-led,0.457166392092257,0.9155354449472096,Counter-led,0.4192282537606278,0.9317489335770871,Counter-led,False,False,False,,0.9625585023400937,0.04842342342342342,0.19195612431444242,0.4846449136276392,0.9237588652482268,Symmetric,0.488394584139265,0.9166666666666666,Symmetric,0.3926592797783934,0.9388816644993498,Counter-led,False,True,True,,0.9682539682539683,0.02394526795895097,0.2665799739921977
E02000514,Hillingdon,Outer,7,5,-0.1028513238289206,False,False,False,False,0.5360059391239792,0.9315352697095436,Cascade-led,0.5362426035502958,0.9349930843706777,Cascade-led,0.4914353219137625,0.9473978735310576,Symmetric,False,True,True,,0.32091346153846156,0.562137049941928,0.19082260772243984,0.478017585931255,0.8954903364352184,Counter-led,0.4797136038186158,0.8997852541159628,Counter-led,0.4083431257344301,0.9239956568946797,Counter-led,False,False,False,,0.31366906474820144,0.46971201588877853,0.24158523344191096
E02000515,Hillingdon,Outer,5,4,-0.1466395112016293,False,False,False,False,0.588622754491018,0.8586118251928021,Cascade-led,0.5907729179149191,0.8580976863753214,Cascade-led,0.5328073089700996,0.8971684053651267,Cascade-led,False,False,False,,0.627435697583788,0.3635555555555556,0.27533532041728764,0.5551912568306011,0.8628005657708628,Cascade-led,0.535887749595251,0.8736445073078737,Cascade-led,0.4667157043030526,0.9102778707733512,Counter-led,False,True,True,,0.6572104018912529,0.40413793103448276,0.28992299966521595
E02000516,Hillingdon,Outer,5,4,-0.0315682281059063,False,False,False,False,0.4591002044989775,0.8631950573698146,Counter-led,0.47357512953367875,0.851721094439541,Counter-led,0.4158262218774243,0.8846945778997941,Counter-led,False,False,False,,0.4123134328358209,0.41832669322709165,0.22237474262182566,0.4264018691588785,0.8603015075376884,Counter-led,0.41615667074663404,0.821105527638191,Counter-led,0.3399826539462272,0.8662659654395192,Counter-led,False,False,False,,0.413265306122449,0.3088042049934297,0.25244177310293014
E02000517,Hillingdon,Outer,4,3,-0.0692464358452138,False,False,False,False,0.5158084914182475,0.8056768558951966,Symmetric,0.5113871635610766,0.7030567685589519,Lateral,0.4577846630518977,0.7598587404355504,Counter-led,True,True,True,,0.8121827411167513,0.1757142857142857,0.1912889935256033,0.5106609808102346,0.7632221318144833,Lateral,0.5141509433962265,0.6899918633034988,Lateral,0.4182481751824817,0.7824100513992005,Counter-led,False,True,True,,0.8045375218150087,0.12547051442910917,0.29811536264991434
E02000518,Hillingdon,Outer,4,3,-0.1191446028513238,False,False,False,False,0.5623100303951368,0.8259414225941423,Cascade-led,0.5771428571428572,0.7322175732217573,Cascade-led,0.5150040551500406,0.793947198969736,Symmetric,False,True,True,,0.8661417322834646,0.12040133779264214,0.23052157115260785,0.4875444839857651,0.7878504672897196,Lateral,0.4925575101488498,0.6906542056074766,Lateral,0.355808285946385,0.7880921895006402,Counter-led,False,True,True,,0.8904109589041096,0.12610340479192939,0.31498079385403327
E02000519,Hillingdon,Outer,4,3,-0.180244399185336,False,False,False,False,0.514018691588785,0.7739602169981917,Lateral,0.5027855153203342,0.6491862567811935,Lateral,0.4571984435797665,0.7259887005649718,Lateral,False,False,False,,0.8,0.13440860215053763,0.2189265536723164,0.4053691275167785,0.745,Lateral,0.4062968515742129,0.667,Lateral,0.3343313373253493,0.750561797752809,Lateral,False,False,False,,0.8059701492537313,0.17541229385307347,0.250936329588015
E02000520,Hillingdon,Outer,4,3,-0.0621181262729124,False,False,False,False,0.5217678100263852,0.7908189880020866,Cascade-led,0.5480314960629922,0.6624934793948879,Lateral,0.4853286384976525,0.7247979583156103,Lateral,True,False,True,,0.8162031438935913,0.1733181299885975,0.18460229689493832,0.4701069855254877,0.8033367037411526,Counter-led,0.47701149425287354,0.7037411526794742,Lateral,0.3659770114942529,0.7877580586743933,Counter-led,True,True,False,,0.7889447236180904,0.11602610587382162,0.2835929011227816
E02000521,Hillingdon,Outer,3,2,-0.0173116089613034,False,False,False,False,0.5706254392129304,0.935568704799474,Cascade-led,0.5773638968481375,0.9178172255095332,Cascade-led,0.531403604587657,0.9360940695296524,Cascade-led,False,False,False,,0.9856115107913669,0.029137529137529136,0.2223926380368098,0.5268048606147248,0.9308050565535596,Cascade-led,0.5320374370050396,0.9241516966067864,Cascade-led,0.4417952314165498,0.9494007989347537,Counter-led,False,True,True,,0.9841269841269841,0.023450586264656615,0.33288948069241014
E02000522,Hillingdon,Outer,5,3,-0.0580448065173115,False,False,False,False,0.4973204715969989,0.8077922077922078,Symmetric,0.5290482076637825,0.7004329004329004,Lateral,0.4520222045995242,0.7846919726197884,Counter-led,True,True,True,,0.8649122807017544,0.16353111432706222,0.28126944617299315,0.5023980815347722,0.7554347826086957,Lateral,0.5230582524271845,0.7463768115942029,Lateral,0.414176511466296,0.8371146015125073,Counter-led,False,True,True,,0.837248322147651,0.11981020166073547,0.35776614310645727
E02000523,Hillingdon,Outer,6,4,0.0010183299389002,False,False,False,False,0.4935064935064935,0.9316394434361768,Symmetric,0.4923525127458121,0.8306110102843315,Symmetric,0.4490876986462625,0.8585144012127337,Counter-led,False,True,True,,0.382699868938401,0.5566239316239316,0.16472966144517434,0.4722778891115564,0.9321295143212952,Counter-led,0.4756838905775076,0.8194271481942715,Counter-led,0.4093347639484979,0.8653667595171773,Counter-led,False,False,False,,0.41284403669724773,0.42779291553133514,0.25441039925719594
E02000524,Hillingdon,Outer,6,4,-0.1476578411405295,False,False,False,False,0.4714052287581699,0.9019896831245394,Counter-led,0.47564469914040114,0.7715549005158437,Counter-led,0.4326978625072212,0.8481136697697207,Counter-led,False,False,False,,0.595460614152203,0.4175152749490835,0.3351298383145517,0.473630831643002,0.9337121212121212,Counter-led,0.4830097087378641,0.7803030303030303,Symmetric,0.37563822027717,0.8552713661883967,Counter-led,True,True,False,,0.5029126213592233,0.37149532710280375,0.34123518402994385
E02000525,Hillingdon,Outer,5,3,-0.0061099796334012,False,False,False,False,0.5095238095238095,0.8240680183126227,Symmetric,0.55,0.7325049051667757,Cascade-led,0.4660691421254802,0.7924911212582445,Counter-led,True,True,True,,0.8021978021978022,0.11510791366906475,0.22425164890918314,0.4698795180722891,0.810320781032078,Counter-led,0.47746883988494726,0.7273361227336123,Lateral,0.4118429807052561,0.793558606124604,Counter-led,True,True,False,,0.8885298869143781,0.1165158371040724,0.24287222808870115
E02000526,Hounslow,Outer,9,7,0.0142566191446028,False,False,False,False,0.5117460317460317,0.8569096844396082,Symmetric,0.5088902513795218,0.8873775843307944,Symmetric,0.5225950782997763,0.9152334152334153,Cascade-led,False,True,True,,0.06506849315068493,0.8856607310215557,0.24733824733824733,0.4750328515111695,0.8687214611872146,Counter-led,0.4718888186986734,0.9035388127853882,Counter-led,0.5427927927927928,0.9292591042277103,Cascade-led,False,True,True,,0.056431535269709544,0.8935960591133005,0.26663876098786105
E02000528,Hounslow,Outer,3,2,-0.085539714867617,False,False,False,False,0.5849914724275156,0.9243300052548608,Cascade-led,0.5896848137535816,0.9169732002101945,Cascade-led,0.5745958429561201,0.9319845027981059,Cascade-led,False,False,False,,0.9879421221864951,0.03040173724212812,0.18080068876452862,0.5434019066733567,0.929570895522388,Cascade-led,0.5488607594936709,0.9211753731343284,Cascade-led,0.4983063605570192,0.9401981599433828,Symmetric,False,True,True,,0.9773413897280967,0.04426106526631658,0.2413305024769993
E02000529,Hounslow,Outer,6,4,-0.0794297352342158,False,False,False,False,0.4785046728971963,0.854632587859425,Counter-led,0.486096807415036,0.7755591054313099,Symmetric,0.4542456718878813,0.8119143239625167,Counter-led,True,True,False,,0.5626134301270418,0.35347432024169184,0.16198125836680052,0.5110470701248799,0.9196113074204948,Symmetric,0.5010548523206751,0.8374558303886925,Symmetric,0.4157549234135667,0.8816720257234727,Counter-led,False,True,True,,0.6052631578947368,0.31585518102372034,0.2720257234726688
E02000530,Hounslow,Outer,3,2,-0.1517311608961303,False,False,False,False,0.4330011074197121,0.8931750741839762,Counter-led,0.43148357870894677,0.8733926805143423,Counter-led,0.4147826086956522,0.8998435054773083,Counter-led,False,False,False,,0.9832285115303984,0.03714710252600297,0.20892018779342722,0.4658227848101265,0.9228971962616822,Counter-led,0.47176913425345046,0.9310747663551402,Counter-led,0.4176587301587302,0.9447047797563262,Counter-led,False,False,False,,0.9691211401425178,0.020442930153321975,0.19775070290534208
E02000531,Hounslow,Outer,6,4,-0.1466395112016293,False,False,False,False,0.4870950027457441,0.8717089516515079,Symmetric,0.49084668192219677,0.8367640019147917,Symmetric,0.5381435550544907,0.8864090606262491,Cascade-led,False,True,True,,0.7493016759776536,0.3197721724979658,0.3041305796135909,0.4976030680728667,0.9003021148036254,Symmetric,0.4967869500741473,0.8731117824773413,Symmetric,0.4312227074235807,0.903353057199211,Counter-led,False,True,True,,0.5443037974683544,0.22968650031989762,0.23833004602235372
E02000532,Hounslow,Outer,8,6,-0.0020366598778004,False,False,False,False,0.488871834228703,0.8153942428035044,Symmetric,0.49050632911392406,0.7909887359198998,Symmetric,0.490506329113924,0.5814167433302668,Lateral,False,True,True,,0.2967741935483871,0.6847826086956522,0.26494940202391903,0.5141552511415525,0.7992700729927007,Symmetric,0.5171455050973123,0.7875912408759124,Symmetric,0.5171455050973123,0.5602284527518172,Lateral,False,True,True,,0.34408602150537637,0.6794625719769674,0.28868120456905505
E02000533,Hounslow,Outer,8,6,-0.0244399185336048,False,False,False,False,0.4780907668231612,0.8073278584965256,Counter-led,0.48936170212765956,0.7719519898926089,Symmetric,0.4893617021276595,0.5539437896645513,Lateral,True,True,True,,0.26421404682274247,0.7227564102564102,0.28241160471441523,0.4904722452361226,0.8003978779840849,Symmetric,0.4944868532654792,0.7818302387267905,Symmetric,0.4944868532654792,0.563845050215208,Lateral,False,True,True,,0.2555746140651801,0.6795302013422819,0.27881396461023433
E02000534,Hounslow,Outer,9,7,-0.0549898167006109,False,False,False,False,0.4680851063829787,0.851963746223565,Counter-led,0.4840764331210191,0.9486404833836858,Symmetric,0.5136417556346382,0.9612314709236032,Symmetric,True,False,True,,0.1489607390300231,0.8804878048780488,0.2451539338654504,0.4574780058651026,0.8567839195979899,Counter-led,0.45869947275922673,0.9530988274706867,Counter-led,0.5228426395939086,0.9656862745098039,Cascade-led,False,True,True,,0.10679611650485436,0.8457446808510638,0.26838235294117646
E02000535,Hounslow,Outer,7,5,-0.0743380855397148,False,False,False,False,0.521415270018622,0.7943786982248521,Cascade-led,0.5205223880597015,0.7928994082840237,Cascade-led,0.470873786407767,0.8373983739837398,Counter-led,False,True,True,,0.3078055964653903,0.47182175622542594,0.2148664343786295,0.5016181229773463,0.7573529411764706,Lateral,0.5032397408207343,0.7565359477124183,Symmetric,0.383728813559322,0.8319232938522279,Counter-led,True,True,True,,0.2420494699646643,0.38283828382838286,0.3096446700507614
E02000536,Hounslow,Outer,7,5,-0.1374745417515275,False,False,False,False,0.4917319408181027,0.7973629424011104,Symmetric,0.4913494809688581,0.8022206800832755,Symmetric,0.4636301835486064,0.8376993166287016,Counter-led,False,True,True,,0.3782991202346041,0.5019011406844106,0.17938496583143507,0.4577114427860697,0.7472118959107806,Lateral,0.45870646766169154,0.7472118959107806,Counter-led,0.4022424667133847,0.8075834748160724,Counter-led,True,False,True,,0.4442508710801394,0.4783118405627198,0.2388228636106395
E02000537,Hounslow,Outer,9,8,-0.1792260692464358,False,False,False,False,0.5736040609137056,0.9010863350485993,Cascade-led,0.5742690058479533,0.9777015437392796,Cascade-led,0.5870936438622029,0.9814285714285714,Cascade-led,False,False,False,,0.012396694214876033,0.9647473560517039,0.16714285714285715,0.4853146853146853,0.8959899749373433,Symmetric,0.4897828863346105,0.981203007518797,Symmetric,0.5558288243974422,0.9854580707707222,Cascade-led,False,True,True,,0.01504424778761062,0.9778516057585825,0.22636936500242366
E02000538,Hounslow,Outer,5,4,-0.0315682281059062,False,False,False,False,0.499054820415879,0.7251542152159013,Lateral,0.5243790248390064,0.7450308430431802,Cascade-led,0.4817470664928292,0.8048268625393494,Symmetric,True,True,True,,0.510148849797023,0.34591194968553457,0.23452256033578175,0.4646766169154229,0.7373440939104916,Lateral,0.5424063116370809,0.743947175348496,Lateral,0.4315196998123827,0.8208418891170431,Counter-led,False,True,True,,0.5260869565217391,0.22552255225522552,0.30030800821355236
E02000539,Hounslow,Outer,6,4,-0.0610997963340123,False,False,False,False,0.5097508125677139,0.8794664125774179,Symmetric,0.5134516313680595,0.8323010957598856,Symmetric,0.4828178694158075,0.8686567164179104,Symmetric,False,False,False,,0.7980427046263345,0.33222591362126247,0.2167910447761194,0.5263527758257203,0.886052303860523,Cascade-led,0.5223443223443224,0.8499377334993773,Cascade-led,0.4350051177072671,0.8902050113895217,Counter-led,False,True,True,,0.7670588235294118,0.20833333333333334,0.2683371298405467
E02000540,Hounslow,Outer,7,5,-0.1761710794297352,False,False,False,False,0.4996186117467582,0.7517201834862385,Lateral,0.49885757806549885,0.7528669724770642,Symmetric,0.4823801270941652,0.8006475485661425,Symmetric,True,False,True,,0.5209580838323353,0.44308035714285715,0.1933395004625347,0.4565093803297328,0.7684578418523372,Lateral,0.4593056346044394,0.7675840978593272,Counter-led,0.4021321961620469,0.8150851581508516,Counter-led,True,False,True,,0.44538706256627786,0.4572039942938659,0.20437956204379562
E02000541,Hounslow,Outer,5,3,-0.0285132382892056,False,False,False,False,0.4404761904761904,0.7721602101116218,Lateral,0.4233900814211695,0.8870650032829941,Counter-led,0.399410029498525,0.9078735940010713,Counter-led,True,False,True,,0.8892171344165436,0.07367387033398821,0.18425281199785754,0.4621149042464613,0.7932628797886394,Counter-led,0.4655425219941349,0.9009247027741083,Counter-led,0.4046406338426712,0.9217527386541471,Counter-led,False,False,False,,0.8769230769230769,0.07034220532319392,0.2102243088158581
E02000542,Hounslow,Outer,6,4,-0.1191446028513238,False,False,False,False,0.5200892857142857,0.8897715988083416,Cascade-led,0.5107825015403573,0.8058589870903674,Symmetric,0.4717923115327009,0.8366750208855472,Counter-led,True,True,True,,0.7005291005291006,0.2561436672967864,0.15873015873015872,0.4553264604810996,0.9046632124352332,Counter-led,0.45298602287166456,0.8155440414507772,Counter-led,0.4164237123420797,0.8525269262634632,Counter-led,False,False,False,,0.6522753792298717,0.24812656119900084,0.20049710024855014
E02000543,Hounslow,Outer,7,5,-0.1629327902240325,False,False,False,False,0.5095969289827256,0.7715660866345798,Lateral,0.5098605098605099,0.7697149203998519,Symmetric,0.4801223241590214,0.8079061148857319,Symmetric,True,False,True,,0.446656050955414,0.4742647058823529,0.16584311303273624,0.4497607655502392,0.7466952483029653,Lateral,0.4520481927710843,0.7413361914969632,Lateral,0.3925,0.7945516458569807,Counter-led,False,True,True,,0.41583257506824384,0.4297472075249853,0.20573212258796822
E02000544,Hounslow,Outer,9,7,-0.1008146639511201,False,False,False,False,0.484167517875383,0.8625550660792951,Symmetric,0.4843173431734317,0.9550660792951542,Symmetric,0.5227436823104693,0.9644846796657381,Cascade-led,False,True,True,,0.1464088397790055,0.8426626323751891,0.2096100278551532,0.4826038159371493,0.8701171875,Symmetric,0.4805327868852459,0.953125,Symmetric,0.556385362210605,0.9653929343907715,Cascade-led,False,True,True,,0.09395973154362416,0.8417508417508418,0.2617159336697909
E02000545,Hounslow,Outer,5,3,-0.0855397148676171,False,False,False,False,0.5212418300653595,0.8831168831168831,Cascade-led,0.511023622047244,0.9163059163059163,Symmetric,0.4833836858006042,0.9345002823263693,Symmetric,True,False,True,,0.86875,0.11812865497076024,0.21739130434782608,0.4781445138269402,0.8968,Counter-led,0.49295774647887325,0.9088,Symmetric,0.4215080346106304,0.9341801385681293,Counter-led,True,True,False,,0.9193548387096774,0.08226495726495726,0.27829099307159355
E02000546,Hounslow,Outer,7,5,-0.1262729124236253,False,False,False,False,0.5298387096774193,0.7774294670846394,Lateral,0.5282714054927302,0.7761755485893417,Cascade-led,0.4889570552147239,0.8203321590337191,Symmetric,True,True,True,,0.35382685069008785,0.47058823529411764,0.1972823351786613,0.5030120481927711,0.7254187909686817,Lateral,0.502,0.7283321194464676,Lateral,0.4019736842105263,0.8029582673005811,Counter-led,False,True,True,,0.3158756137479542,0.4213421342134213,0.27469624933967246
E02000547,Hounslow,Outer,5,4,0.0386965376782077,False,False,False,False,0.4870689655172414,0.656758669497523,Lateral,0.5061728395061729,0.6305732484076433,Lateral,0.4525925925925926,0.7211538461538461,Lateral,False,False,False,,0.6448445171849427,0.32882273342354534,0.24519230769230768,0.5901442307692307,0.6893123446561723,Lateral,0.5488636363636363,0.7290803645401823,Lateral,0.4225648213034337,0.8135689851767389,Counter-led,False,True,True,,0.6368159203980099,0.2657766990291262,0.31185860889395667
E02000548,Hounslow,Outer,5,3,-0.115071283095723,False,False,False,False,0.582089552238806,0.6821818181818182,Lateral,0.5911330049261084,0.8858181818181818,Cascade-led,0.5390995260663507,0.9149051490514906,Cascade-led,True,False,True,,0.9307692307692308,0.13496143958868895,0.25474254742547425,0.5169971671388102,0.6366095581605049,Lateral,0.5545171339563862,0.8683498647430117,Cascade-led,0.4292328042328042,0.9119420989143546,Counter-led,True,True,True,,0.9167950693374423,0.06257242178447277,0.3311218335343788
E02000549,Hounslow,Outer,6,4,-0.0875763747454175,False,False,False,False,0.4631093544137022,0.923919659160073,Counter-led,0.47610459873760147,0.674984783931832,Lateral,0.4230999401555954,0.7578231292517007,Counter-led,True,True,False,,0.7142857142857143,0.30601659751037347,0.254875283446712,0.4938181818181818,0.8981058131939909,Symmetric,0.4748134328358209,0.7001959503592423,Lateral,0.386051619989017,0.7986842105263158,Counter-led,True,True,True,,0.7396870554765291,0.2584973166368515,0.3285087719298246
E02000550,Hounslow,Outer,5,4,-0.1313645621181263,True,False,False,False,0.5179437439379243,0.7085910652920963,Lateral,0.4923234390992835,0.6714776632302405,Lateral,0.4223081882656351,0.7644159684573681,Counter-led,False,True,True,,0.6763358778625954,0.29017857142857145,0.2828979793001479,0.4811111111111111,0.7659574468085106,Lateral,0.4362745098039216,0.694468085106383,Lateral,0.3265993265993266,0.8053145336225597,Counter-led,False,True,True,Counter,0.7484536082474227,0.178,0.3627982646420824
E02000551,Hounslow,Outer,2,2,-0.0417515274949083,False,False,False,False,0.5110602593440122,0.9931818181818182,Symmetric,0.5060926076360682,0.9325757575757576,Symmetric,0.4671631685849695,0.9431673052362708,Counter-led,False,True,True,,0.9898550724637681,0.015247776365946633,0.15708812260536398,0.5921325051759835,0.9621513944223108,Cascade-led,0.5942796610169492,0.9402390438247012,Cascade-led,0.4909365558912387,0.9566473988439307,Symmetric,False,True,True,,0.98,0.005934718100890208,0.2745664739884393
E02000552,Hounslow,Outer,7,5,-0.0641547861507128,False,False,False,False,0.4384828862164662,0.9046025104602512,Counter-led,0.4376731301939058,0.906276150627615,Counter-led,0.4019933554817276,0.9416058394160584,Counter-led,False,False,False,,0.5371900826446281,0.5074074074074074,0.37695516162669446,0.4263392857142857,0.8818897637795275,Counter-led,0.4269788182831661,0.8828740157480315,Counter-led,0.3574938574938575,0.9318832283915284,Counter-led,False,False,False,,0.5223367697594502,0.3977055449330784,0.4184315970234688
E02000553,Hounslow,Outer,5,4,0.020366598778004,False,False,False,False,0.5591054313099042,0.7825,Lateral,0.5324232081911263,0.7325,Cascade-led,0.4479905437352245,0.7981132075471699,Counter-led,True,True,True,,0.7598944591029023,0.24411134903640258,0.24528301886792453,0.5594795539033457,0.8328173374613003,Cascade-led,0.5321285140562249,0.7708978328173375,Cascade-led,0.4106280193236715,0.8483606557377049,Counter-led,False,True,True,,0.7294117647058823,0.20901639344262296,0.33811475409836067
E02000554,Islington,Inner,1,1,-0.0234215885947046,False,False,False,False,0.4582857142857143,0.8816120906801007,Counter-led,0.461671469740634,0.8740554156171285,Counter-led,0.4823911028730306,0.8961794019933554,Symmetric,False,True,True,,1.0,0.0,0.17566445182724252,0.4770482277745497,0.8600699650174912,Counter-led,0.47321954090641555,0.8490754622688655,Counter-led,0.4259094942324756,0.8818466353677621,Counter-led,False,False,False,,1.0,0.0,0.21713615023474178
